feature_id,header_mean_activation,you_mean_activation,combined_mean,header_active_prompts,you_active_prompts,claude_desc
68783,0.0115051819011569,0.0153726115822792,0.013438896741718,3,2,"The highlighted words typically involve explaining or accounting for discrepancies, inconsistencies, or unusual circumstances in legal, investigative, or formal contexts. Often these explanations are being requested, offered, or evaluated for their credibility or adequacy."
26946,0.00992863625288,0.0169312246143817,0.0134299304336309,2,2,"Technical or specialized terms that define or specify parameters, components, or attributes within domain-specific contexts such as programming, legal documents, mathematics, or technical specifications."
79264,0.0037230984307825,0.0231100544333457,0.0134165764320641,1,3,"Variable or identifier references within source code, mathematical notation, or technical documentation that are being used in the current context."
21668,0.0106811095029115,0.016146196052432,0.0134136527776718,2,2,Pronouns and referential phrases that establish relationships between entities or attribute actions/qualities to specific people or groups in the text.
97791,0.0051884604617953,0.0216183271259069,0.0134033937938511,1,2,"Descriptions of physical objects, people, or structures using specific attributes connected by grammatical elements like ""and"", ""with"", commas, or periods to create detailed visual representations."
37376,0.0045397449284791,0.0222668834030628,0.013403314165771,1,3,"Single tokens or short phrases that represent technical terms, mathematical variables, programming references, or domain-specific terminology within academic or technical documentation."
84506,0.006263933610171,0.020532252267003,0.013398092938587,1,3,"Technical notation symbols in specialized texts, particularly mathematical expressions, chemical formulas, subscripts/superscripts, and programming syntax."
129755,0.004968523979187,0.0217986293137073,0.0133835766464471,1,3,"Opening or closing markers of direct speech in conversations, often indicating a username in chat contexts or a speaker in narrative dialogue."
113124,0.007629953790456,0.0191295761615037,0.0133797649759799,1,2,"Short technical or specialized terms within academic, computational, scientific or programming contexts, often appearing in the middle of field-specific text."
4625,0.0049832421354949,0.0217715017497539,0.0133773719426244,1,3,"Names and words related to ethnicity, cultural identity, and non-Western origin, along with common function words that appear at boundaries of important semantic content."
5652,0.0113832419738173,0.0153622617945075,0.0133727518841624,2,2,"Text describing music performance scenarios, singing activities, audio equipment for performance, or contexts where people engage with music collectively."
39331,0.0174714587628841,0.009271559305489,0.0133715090341866,4,1,Punctuation marks that serve as syntactic delimiters or structural boundaries in technical or formal text.
69091,0.0200969297438859,0.0066320681944489,0.0133644989691674,5,1,"Words and phrases referring to occupational positions, media franchises, or creative works, often appearing in contexts describing professional careers, fictional series, or legal cases."
31142,0.0182970967143774,0.0084295151755213,0.0133633059449493,4,1,"Nouns or noun phrases that serve as the central reference entity in informational text, often representing specific organizations, locations, or systems being discussed in the document."
85032,0.0043420069850981,0.0223675649613142,0.0133547859732061,1,2,"Punctuation marks that serve a structural or functional role in programming syntax, chat conversations, or formal documentation."
116597,0.0206098593771457,0.0060995314270257,0.0133546954020857,5,1,"Mathematical or scientific notation markers in technical contexts, often related to dimensions, sizes, or parameters (like ""branches"", ""finite"", ""sizes"", ""number"", ""at"", ""β"")."
11737,0.0037457614671438,0.0229627229273319,0.0133542421972379,1,3,"Punctuation marks, spatial phrases, or text elements that connect parts of a document, often appearing at transition points between ideas or sections of text."
65808,0.0034498339518904,0.0232446957379579,0.0133472648449242,1,4,"Words or phrases that serve specific grammatical or semantic functions within specialized contexts, often appearing before punctuation or as part of technical terminology in legal, programming, or academic texts."
124874,0.0118788927793502,0.0147902136668562,0.0133345532231032,3,2,"Mathematical and programming symbols in formal notation, including number sets (like RR), numerical values (0, 1), empty objects ({}), and structural elements in academic/technical writing."
72005,0.0090736048296093,0.0175914447754621,0.0133325248025357,2,2,"Arithmetic operators (especially minus and plus signs) and occasionally numbers in mathematical equations, particularly in contexts involving equation solving or expression rearrangement."
108879,0.0183244440704584,0.0083401296287775,0.0133322868496179,4,1,"Polish names, surnames with characteristic endings (like -ski, -czyk), and references to Poland or Polish administrative divisions (voivodeship) in various contexts."
126173,0.005347189027816,0.0213126223534345,0.0133299056906253,1,2,Underscore character used in mathematical notation for subscripting variables and indices in technical/scientific text.
